INST CODE,INSTITUTE NAME,DIST,YEAR_OF_EST,BRANCH,OC,BC_A,BC_B,BC_C,BC_D,BC_E,SC,ST,AFFILIATED,CODE
SPHN,SPHOORTHY ENGINEERING COLLEGE,RR,2004,MEC,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
SPOP,ST PETERS INSTITUTE OF PHARMACEUTICAL SCI,WGU,1995,PHD,50486,50486,50486,50486,50486,50486,50486,50486,KU,1
SRHP,S R ENGINEERING COLLEGE,WGU,2002,CIV,69648,93073,86252,69648,69648,76386,99190,69648,JNTUH,1
SRHP,S R ENGINEERING COLLEGE,WGU,2002,CSE,23642,57472,34762,84929,38195,46883,88072,72494,JNTUH,1
SRHP,S R ENGINEERING COLLEGE,WGU,2002,ECE,30566,84945,53025,55003,50889,85731,87541,89814,JNTUH,1
SRHP,S R ENGINEERING COLLEGE,WGU,2002,EEE,50627,96897,88922,50627,92863,94026,97232,72093,JNTUH,1
SRHP,S R ENGINEERING COLLEGE,WGU,2002,MEC,25674,93207,89306,25674,66065,73901,96079,92341,JNTUH,1
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY,MDL,2011,CIV,59679,83659,82982,59679,69855,73050,86575,81114,JNTUH,1
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY,MDL,2011,CSE,25256,80121,40628,67268,45663,83661,91098,80578,JNTUH,1
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY,MDL,2011,ECE,41662,91874,69462,57230,54190,95008,98429,47964,JNTUH,1
SRYS,SREYAS INST OF ENGG AND TECHNOLOGY,MDL,2011,MEC,86934,86934,86934,86934,95679,86934,95796,90547,JNTUH,1
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SRP,1998,CIV,43318,84097,43318,43318,43318,43318,43318,93038,JNTUH,1
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SRP,1998,CSE,64031,64031,74230,64031,94903,97233,90295,87643,JNTUH,1
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SRP,1998,ECE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
SVES,SRI VENKATESWARA ENGINEERING COLLEGE,SRP,1998,EEE,89980,89980,89980,89980,89980,89980,89980,91222,JNTUH,1
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,HYD,2004,CSE,29807,73743,53480,52085,51817,55206,88015,57481,JNTUH,1
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,HYD,2004,ECE,49058,93340,79944,49058,68023,94146,96467,91083,JNTUH,1
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,HYD,2004,INF,49567,89708,72257,66306,66192,87652,92083,92974,JNTUH,1
SVIT,SWAMI VIVEKANANDA INST OF TECHNOLOGY,HYD,2004,MEC,87073,87073,94792,87073,87073,89864,95392,95462,JNTUH,1
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,WGU,2008,CIV,92510,92510,92510,92510,92510,92510,92510,98960,JNTUH,1
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,WGU,2008,CSE,57757,97681,95613,57757,86604,96409,87929,88526,JNTUH,1
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,WGU,2008,ECE,73688,73688,93353,73688,73688,73688,89664,82776,JNTUH,1
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,WGU,2008,EEE,61093,61093,61093,61093,61093,61093,85443,89509,JNTUH,1
SVSE,SVS GRP OF INSTNS - SVS INST OF TECH,WGU,2008,MEC,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
SWIT,SWATHI INST OF TECHNOLOGY SCI,RR,2009,CIV,99633,99633,99633,99633,99633,99633,99633,99633,OU,1
SWIT,SWATHI INST OF TECHNOLOGY SCI,RR,2009,CSE,62707,95311,97989,62707,99184,88949,79451,85667,OU,1
SWIT,SWATHI INST OF TECHNOLOGY SCI,RR,2009,MEC,99633,99633,99633,99633,99633,99633,99633,99633,OU,1
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PDL,2008,CSE,64649,82803,84156,64649,82347,76414,87894,70760,JNTUH,1
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PDL,2008,ECE,94928,94928,94928,94928,94928,97470,94928,99374,JNTUH,1
TCEK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,PDL,2008,EEE,93910,93910,93910,93910,93910,93910,93910,93910,JNTUH,1
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KRM,2008,CSE,76709,94594,86178,76709,86099,87290,98919,76709,JNTUH,1
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KRM,2008,ECE,39861,98202,96616,39861,39861,39861,58953,80830,JNTUH,1
TCTK,TRINITY COLLEGE OF ENGINEERING AND TECHNOLOGY,KRM,2008,EEE,88200,88200,88200,88200,88200,88961,91401,88200,JNTUH,1
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE,RR,2005,CIV,82847,97978,94895,82847,82847,82847,89687,89619,JNTUH,1
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE,RR,2005,CSE,28212,93778,41131,90357,43268,85045,91029,90875,JNTUH,1
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE,RR,2005,ECE,43976,86810,61902,54279,53319,63294,95379,80327,JNTUH,1
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE,RR,2005,EEE,59134,89511,98862,70581,66590,59134,86122,98905,JNTUH,1
TKEM,TEEGALA KRISHNA REDDY ENGINEERING COLLEGE,RR,2005,INF,33733,97985,51922,33733,44982,90373,76881,34674,JNTUH,1
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY,RR,2002,CIV,37179,77839,55716,37179,58994,66132,84527,57064,JNTUH,1
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY,RR,2002,CSE,18695,49015,28928,58262,27882,48091,71371,59799,JNTUH,1
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY,RR,2002,ECE,22943,78809,40600,76766,37082,74302,91825,73934,JNTUH,1
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY,RR,2002,EEE,35785,67336,51204,57131,53196,74915,90010,72654,JNTUH,1
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY,RR,2002,INF,20592,55583,35645,20592,30520,58613,90025,65137,JNTUH,1
TKRC,T K R COLLEGE OF ENGG AND TECHNOLOGY,RR,2002,MEC,47879,74163,89672,47879,79214,98060,91080,90283,JNTUH,1
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,WGU,2008,CIV,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,WGU,2008,CSE,40586,74605,95773,40586,76954,40586,83565,85044,JNTUH,1
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,WGU,2008,ECE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
TRRC,T R R COLLEGE OF ENGINEERING,SRD,2002,CSE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
TUDI,TUDI RAMI REDDY INST OF TEC AND SCI,YBG,2008,CSE,51984,54870,51984,51984,51984,51984,98719,51984,JNTUH,1
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WGU,1998,CIV,57239,96853,76688,57239,77805,98732,99496,96943,JNTUH,1
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WGU,1998,CSE,41576,94661,63434,70133,69009,87651,99182,98193,JNTUH,1
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WGU,1998,ECE,64218,98041,92582,64218,98506,99269,96026,96713,JNTUH,1
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WGU,1998,EEE,61744,73775,83721,61744,88459,66562,91406,83142,JNTUH,1
VAGE,VAAGDEVI COLLEGE OF ENGINEERING,WGU,1998,MEC,50310,50310,50310,50310,50310,50310,91152,93348,JNTUH,1
VAGP,VAGDEVI COLLEGE OF PHARMACY,WGU,1997,PHD,76214,76214,76214,76214,76214,76214,76214,76214,KU,1
VASV,VASAVI COLLEGE OF ENGINEERING,HYD,1981,CIV,5974,30877,16383,46626,17721,10680,26845,15123,OU,1
VASV,VASAVI COLLEGE OF ENGINEERING,HYD,1981,CSE,2023,7084,3133,2023,3467,4392,16994,14722,OU,1
VASV,VASAVI COLLEGE OF ENGINEERING,HYD,1981,ECE,3430,13278,6131,17515,4750,8824,24062,17442,OU,1
VASV,VASAVI COLLEGE OF ENGINEERING,HYD,1981,EEE,5674,9870,8454,42127,8151,9149,31141,15432,OU,1
VASV,VASAVI COLLEGE OF ENGINEERING,HYD,1981,INF,4669,13845,6415,4669,7079,8147,32321,23338,OU,1
VASV,VASAVI COLLEGE OF ENGINEERING,HYD,1981,MEC,7006,40481,14337,7006,12802,19860,31863,21505,OU,1
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,RR,2004,CIV,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,RR,2004,CSE,37712,97802,72312,72259,73403,75704,99175,75801,JNTUH,1
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,RR,2004,ECE,38554,97883,96663,38554,88110,97044,99596,64770,JNTUH,1
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,RR,2004,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
VBEC,VIGNANA BHARATHI ENGINEERING COLLEGE,RR,2004,MEC,71998,71998,71998,71998,71998,71998,71998,71998,JNTUH,1
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),MDL,2004,CIV,37164,92606,95137,37164,65996,76375,95617,71920,JNTUH,1
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),MDL,2004,CSE,18443,51180,30528,19629,31049,66628,75987,56585,JNTUH,1
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),MDL,2004,ECE,24059,70943,44407,35669,41388,80498,91287,81052,JNTUH,1
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),MDL,2004,EEE,36063,94176,69903,41542,54367,75197,95828,69201,JNTUH,1
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),MDL,2004,INF,25183,64288,41200,89847,39008,74100,91320,84150,JNTUH,1
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),MDL,2004,MEC,34600,95171,79362,88418,92869,49993,99551,78426,JNTUH,1
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,RR,2007,CIV,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,RR,2007,CSE,35537,86759,91546,35537,63706,91882,50842,69518,JNTUH,1
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,RR,2007,ECE,7946,94862,90693,7946,67075,71608,65199,68953,JNTUH,1
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,RR,2007,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,RR,2007,MEC,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,YBG,1999,CIV,59772,94824,65922,67232,93315,94160,95003,75901,JNTUH,1
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,YBG,1999,CSE,22838,74697,39663,32417,31503,65668,91195,93648,JNTUH,1
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,YBG,1999,ECE,37206,82081,58194,37206,53386,55718,97668,95732,JNTUH,1
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,YBG,1999,EEE,58937,60994,97577,58937,60040,80740,58937,77719,JNTUH,1
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,YBG,1999,EIE,78332,78332,94487,78332,85386,78332,91998,78332,JNTUH,1
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,YBG,1999,INF,33171,58502,59397,33171,36468,76520,89237,89778,JNTUH,1
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI,YBG,1999,MEC,78620,78620,94897,78620,83414,78620,98733,85119,JNTUH,1
VGSE,VAAGESHWARI COLL OF ENGINEERING,KRM,2005,CIV,85403,85403,85403,85403,85403,85403,98567,93673,JNTUH,1
VGSE,VAAGESHWARI COLL OF ENGINEERING,KRM,2005,CSE,64507,95761,82085,64507,82423,80936,93173,95736,JNTUH,1
VGSE,VAAGESHWARI COLL OF ENGINEERING,KRM,2005,ECE,84224,84413,98833,84224,91564,84224,98928,85882,JNTUH,1
VGSE,VAAGESHWARI COLL OF ENGINEERING,KRM,2005,EEE,82129,82129,82129,82129,82129,82129,82129,86902,JNTUH,1
VGSE,VAAGESHWARI COLL OF ENGINEERING,KRM,2005,MEC,50678,50678,50678,50678,50678,50678,99058,57935,JNTUH,1
VGWL,VAGDEVI ENGINEERING COLLEGE,WGU,2008,CSE,52275,95924,89709,70124,78819,80339,87700,84859,JNTUH,1
VGWL,VAGDEVI ENGINEERING COLLEGE,WGU,2008,ECE,87352,87352,93874,87352,93547,87352,96845,87352,JNTUH,1
VGWL,VAGDEVI ENGINEERING COLLEGE,WGU,2008,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
VITH,VINUTHNA INST OF TECHNOLOGY SCIENCE,WGU,2009,CIV,99633,99633,99633,99633,99633,99633,99633,99633,KU,1
VITH,VINUTHNA INST OF TECHNOLOGY SCIENCE,WGU,2009,CSE,99633,99633,99633,99633,99633,99633,99633,99633,KU,1
VITH,VINUTHNA INST OF TECHNOLOGY SCIENCE,WGU,2009,EEE,99633,99633,99633,99633,99633,99633,99633,99633,KU,1
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MBN,1997,CIV,90874,90874,90874,90874,90874,94128,90874,91278,JNTUH,1
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MBN,1997,CSE,59915,97085,84554,59915,95622,92931,87269,89818,JNTUH,1
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MBN,1997,ECE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MBN,1997,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
VITS,SRI VISHWESWARAYA INST OF TECHNOLOGY AND SCI,MBN,1997,MEC,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,1
VJEC,V N R VIGNAN JYOTHI INSTITUTE OF ENGG AND TECH,MDL,1995,AUT,29620,95606,49765,29620,33437,90328,71046,75076,JNTUH,1
VJEC,V N R VIGNAN JYOTHI INSTITUTE OF ENGG AND TECH,MDL,1995,CIV,10689,34423,21271,10689,23829,23673,35955,22503,JNTUH,1
VJEC,V N R VIGNAN JYOTHI INSTITUTE OF ENGG AND TECH,MDL,1995,CSB,4205,11085,7616,81838,5687,14497,58639,56997,JNTUH,1
VJEC,V N R VIGNAN JYOTHI INSTITUTE OF ENGG AND TECH,MDL,1995,CSE,2459,7903,3554,18247,3860,6255,18099,21123,JNTUH,1
VJEC,V N R VIGNAN JYOTHI INSTITUTE OF ENGG AND TECH,MDL,1995,ECE,4394,15651,7414,15392,6646,11133,30950,19135,JNTUH,1
VJEC,V N R VIGNAN JYOTHI INSTITUTE OF ENGG AND TECH,MDL,1995,EEE,8182,21682,10317,40312,12514,14911,36169,26253,JNTUH,1
VJEC,V N R VIGNAN JYOTHI INSTITUTE OF ENGG AND TECH,MDL,1995,EIE,17049,57883,27735,24306,28185,60324,97916,87182,JNTUH,1
VJEC,V N R VIGNAN JYOTHI INSTITUTE OF ENGG AND TECH,MDL,1995,INF,4864,16825,7535,21958,7904,15585,37053,32868,JNTUH,1
VJEC,V N R VIGNAN JYOTHI INSTITUTE OF ENGG AND TECH,MDL,1995,MEC,9328,42668,13476,26498,16316,16210,40210,27338,JNTUH,1
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,RR,1999,AI,10270,48758,21733,10270,30915,52559,73279,56933,JNTUH,1
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,RR,1999,CIV,36492,78180,82760,68216,60999,79713,90778,55736,JNTUH,1
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,RR,1999,CSE,16780,49166,27147,56261,24814,43265,68732,46635,JNTUH,1
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,RR,1999,ECE,21944,72479,39625,84624,39178,64037,85783,63997,JNTUH,1
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,RR,1999,EEE,26078,89386,83121,26078,58436,83386,98045,64161,JNTUH,1
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,RR,1999,INF,21770,71376,39320,57216,39891,50389,89256,77098,JNTUH,1
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY,RR,1999,MEC,41792,72894,99475,41792,86372,95131,98959,89309,JNTUH,1
VJYA,VIJAYA ENGINEERING COLLEGE,KHM,2007,CIV,86872,86872,86872,86872,86872,86872,86872,89815,JNTUH,1
VJYA,VIJAYA ENGINEERING COLLEGE,KHM,2007,CSE,89305,89305,96382,89305,89305,89305,89305,90082,JNTUH,1
VJYA,VIJAYA ENGINEERING COLLEGE,KHM,2007,ECE,86036,86036,86036,86036,86036,86036,96332,86036,JNTUH,1
VJYA,VIJAYA ENGINEERING COLLEGE,KHM,2007,EEE,85072,85072,85072,85072,85072,85072,85072,87896,JNTUH,1
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,RR,1999,CIV,15371,67263,28221,30220,28134,58331,54980,32825,JNTUH,1
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,RR,1999,CSE,6865,22274,11512,29122,9609,17381,36161,33019,JNTUH,1
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,RR,1999,ECE,9819,38018,17184,42593,16377,29118,54549,38711,JNTUH,1
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,RR,1999,EEE,13872,46088,28564,13872,33035,56056,59069,37719,JNTUH,1
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,RR,1999,INF,9604,37101,17045,9604,15087,39240,63745,42157,JNTUH,1
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,RR,1999,MEC,19282,91751,34314,19282,41310,80015,76052,36660,JNTUH,1
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NZB,1997,CIV,84500,84500,84500,84500,84500,95029,85801,84532,JNTUH,1
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NZB,1997,CSE,69350,86529,88143,69350,96500,69350,78633,95495,JNTUH,1
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NZB,1997,ECE,64275,64275,64275,64275,64275,64275,90554,80793,JNTUH,1
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NZB,1997,EEE,90590,98848,90590,90590,90590,90590,97863,94701,JNTUH,1
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NZB,1997,MEC,86599,86599,86599,86599,86599,86599,98192,91353,JNTUH,1
VVKN,VIVEKANANDA INSTT OF TECH AND SCI,KRM,2004,CIV,90607,90607,90607,90607,90607,90607,97473,94632,JNTUH,1
VVKN,VIVEKANANDA INSTT OF TECH AND SCI,KRM,2004,CSE,81910,98712,90823,81910,97465,81910,95264,98887,JNTUH,1
VVKN,VIVEKANANDA INSTT OF TECH AND SCI,KRM,2004,ECE,64344,64344,64344,64344,64344,64344,97500,83333,JNTUH,1
VVKN,VIVEKANANDA INSTT OF TECH AND SCI,KRM,2004,EEE,33659,33659,40144,33659,33659,33659,77068,33659,JNTUH,1
VVKN,VIVEKANANDA INSTT OF TECH AND SCI,KRM,2004,MEC,43321,43321,43321,43321,43321,43321,99236,43321,JNTUH,1
WESL,CSI WESLEY INST OF TECHNOLOGY AND SCIENCES,HYD,2015,CSE,57530,97815,82456,94381,63821,77140,99247,95535,JNTUH,1
WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WGR,2009,CIV,99633,99633,99633,99633,99633,99633,99633,99633,KU,1
WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WGR,2009,CSE,74392,74392,74392,74392,84888,74392,94526,80223,KU,1
WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WGR,2009,EEE,99633,99633,99633,99633,99633,99633,99633,99633,KU,1
WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WGR,2009,MEC,32039,81570,32039,32039,92850,32039,64742,32039,KU,1
AARM,AAR MAHAVEER ENGINEERING COLLEGE,HYD,2010,CSE,30602,75760,55623,30602,52110,67605,85552,90523,JNTUH,2
AARM,AAR MAHAVEER ENGINEERING COLLEGE,HYD,2010,ECE,51982,94136,98596,76042,80098,90584,97046,95996,JNTUH,2
AARM,AAR MAHAVEER ENGINEERING COLLEGE,HYD,2010,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,2
AARM,AAR MAHAVEER ENGINEERING COLLEGE,HYD,2010,MEC,29410,29410,91509,29410,29410,94746,92652,78444,JNTUH,2
ACEG,A C E ENGINEERING COLLEGE,MDL,2007,CIV,79746,85983,97703,79746,95876,95568,96478,80784,JNTUH,2
ACEG,A C E ENGINEERING COLLEGE,MDL,2007,CSE,27135,77585,45653,95934,52987,83095,96024,99434,JNTUH,2
ACEG,A C E ENGINEERING COLLEGE,MDL,2007,ECE,46624,85209,81421,65910,65088,89982,90246,90014,JNTUH,2
ACEG,A C E ENGINEERING COLLEGE,MDL,2007,EEE,50487,50487,86246,50487,72159,85535,86169,98208,JNTUH,2
ACEG,A C E ENGINEERING COLLEGE,MDL,2007,INF,37477,64613,69865,37477,62598,97318,99560,39828,JNTUH,2
ACEG,A C E ENGINEERING COLLEGE,MDL,2007,MEC,82513,82513,84080,82513,97433,82513,93554,93518,JNTUH,2
AHTC,ABHINAV HI-TECH COLLEGE OF ENGINEERING,RR,2002,CIV,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,2
AHTC,ABHINAV HI-TECH COLLEGE OF ENGINEERING,RR,2002,CSE,77874,96871,87451,88335,92741,97783,99227,91573,JNTUH,2
AHTC,ABHINAV HI-TECH COLLEGE OF ENGINEERING,RR,2002,ECE,77296,77296,77296,77296,77296,77296,97128,77296,JNTUH,2
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,RR,2005,CIV,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,2
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,RR,2005,CSE,54900,95542,95704,94385,97977,91783,90786,97391,JNTUH,2
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,RR,2005,ECE,79193,93400,84780,97215,83537,96452,98589,89712,JNTUH,2
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,RR,2005,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,2
AITH,ANNAMACHARYA INST OF TECHNOLOGY AND SCI,RR,2005,MEC,62002,62002,87324,62002,75238,62002,78459,62002,JNTUH,2
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KGM,2007,CIV,96834,96834,96834,96834,96834,96834,99568,96834,JNTUH,2
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KGM,2007,CSE,91925,91925,96227,91925,91925,91925,96972,91925,JNTUH,2
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KGM,2007,ECE,50683,50683,50683,50683,50683,50683,98995,50683,JNTUH,2
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KGM,2007,EEE,82736,82736,90516,82736,82736,82736,99638,88850,JNTUH,2
AKIT,ABDULKALAM INST OF TECHNOLOGY AND SCI,KGM,2007,MEC,54599,54599,54599,54599,86133,54599,98684,90358,JNTUH,2
ANRH,ANURAG COLLEGE OF ENGINEERING,MDL,2008,CSE,30033,94915,62902,89551,49839,96454,97852,57144,JNTUH,2
ANRH,ANURAG COLLEGE OF ENGINEERING,MDL,2008,ECE,47826,98659,94627,69232,71237,94710,95948,93976,JNTUH,2
ANRH,ANURAG COLLEGE OF ENGINEERING,MDL,2008,EEE,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,2
ANRH,ANURAG COLLEGE OF ENGINEERING,MDL,2008,MEC,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,2
ANRK,ANURAG ENGINEERING COLLGE,SRP,2001,CIV,74157,74157,90253,74157,91114,74157,90755,98441,JNTUH,2
ANRK,ANURAG ENGINEERING COLLGE,SRP,2001,CSE,62974,96268,85513,71842,69644,92079,91552,94959,JNTUH,2
ANRK,ANURAG ENGINEERING COLLGE,SRP,2001,ECE,93062,93062,93062,93062,93062,93062,95908,93062,JNTUH,2
ANRK,ANURAG ENGINEERING COLLGE,SRP,2001,EEE,81803,81803,81803,81803,81803,81803,99545,83925,JNTUH,2
ANRK,ANURAG ENGINEERING COLLGE,SRP,2001,MEC,53143,53143,82866,53143,53143,90052,91123,80545,JNTUH,2
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,RR,2006,CIV,65332,65332,65332,65332,65332,65332,65332,86352,JNTUH,2
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,RR,2006,CSE,81983,94901,98729,81983,97770,81983,95020,85903,JNTUH,2
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,RR,2006,ECE,24939,87440,24939,24939,24939,24939,64748,24939,JNTUH,2
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,RR,2006,EEE,72373,72373,72373,72373,72373,72373,90822,97490,JNTUH,2
ARJN,ARJUN COLLEGE OF TECHNOLOGY AND SCIENCE,RR,2006,MEC,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,2
ASOK,ASHOKA,YBG,2009,CIV,99633,99633,99633,99633,99633,99633,99633,99633,JNTUH,2
ASOK,ASHOKA,YBG,2009,CSE,64306,88658,94937,64306,96738,97899,93222,89963,JNTUH,2
